state,year,date,age,ethnicity,population
Kelantan,2022,2022-01-01,45-49,Indian,0.2
Kelantan,2022,2022-01-01,45-49,Other Citizen,0.7
Kelantan,2022,2022-01-01,45-49,Other Non-Citizen,2.6
Kelantan,2022,2022-01-01,50-54,Bumi Malay,76.8
Kelantan,2022,2022-01-01,50-54,Bumi Other,0.6
Kelantan,2022,2022-01-01,50-54,Chinese,2.9
Kelantan,2022,2022-01-01,50-54,Indian,0.2
Kelantan,2022,2022-01-01,50-54,Other Citizen,0.7
Kelantan,2022,2022-01-01,50-54,Other Non-Citizen,2
Kelantan,2022,2022-01-01,55-59,Bumi Malay,74
Kelantan,2022,2022-01-01,55-59,Bumi Other,0.5
Kelantan,2022,2022-01-01,55-59,Chinese,3
Kelantan,2022,2022-01-01,55-59,Indian,0.2
Kelantan,2022,2022-01-01,55-59,Other Citizen,0.7
Kelantan,2022,2022-01-01,55-59,Other Non-Citizen,1.5
Kelantan,2022,2022-01-01,60-64,Bumi Malay,67.3
Kelantan,2022,2022-01-01,60-64,Bumi Other,0.4
Kelantan,2022,2022-01-01,60-64,Chinese,3.1
Kelantan,2022,2022-01-01,60-64,Indian,0.2
Kelantan,2022,2022-01-01,60-64,Other Citizen,0.6
Kelantan,2022,2022-01-01,60-64,Other Non-Citizen,0.9
Kelantan,2022,2022-01-01,65-69,Bumi Malay,47.8
Kelantan,2022,2022-01-01,65-69,Bumi Other,0.2
Kelantan,2022,2022-01-01,65-69,Chinese,2.5
Kelantan,2022,2022-01-01,65-69,Indian,0.1
Kelantan,2022,2022-01-01,65-69,Other Citizen,0.5
Kelantan,2022,2022-01-01,65-69,Other Non-Citizen,0.5
Kelantan,2022,2022-01-01,70-74,Bumi Malay,32.2
Kelantan,2022,2022-01-01,70-74,Bumi Other,0.1
Kelantan,2022,2022-01-01,70-74,Chinese,1.8
Kelantan,2022,2022-01-01,70-74,Indian,0.1
Kelantan,2022,2022-01-01,70-74,Other Citizen,0.4
Kelantan,2022,2022-01-01,70-74,Other Non-Citizen,0.3
Kelantan,2022,2022-01-01,75-79,Bumi Malay,18.7
Kelantan,2022,2022-01-01,75-79,Bumi Other,0.1
Kelantan,2022,2022-01-01,75-79,Chinese,1.1
Kelantan,2022,2022-01-01,75-79,Indian,0
Kelantan,2022,2022-01-01,75-79,Other Citizen,0.2
Kelantan,2022,2022-01-01,75-79,Other Non-Citizen,0.2
Kelantan,2022,2022-01-01,80-84,Bumi Malay,8.8
Kelantan,2022,2022-01-01,80-84,Bumi Other,0.1
Kelantan,2022,2022-01-01,80-84,Chinese,0.7
Kelantan,2022,2022-01-01,80-84,Indian,0
Kelantan,2022,2022-01-01,80-84,Other Citizen,0.2
Kelantan,2022,2022-01-01,80-84,Other Non-Citizen,0.1
Kelantan,2022,2022-01-01,85 and above,Bumi Malay,5.1
Kelantan,2022,2022-01-01,85 and above,Bumi Other,0
Kelantan,2022,2022-01-01,85 and above,Chinese,0.4
Kelantan,2022,2022-01-01,85 and above,Indian,0
Kelantan,2022,2022-01-01,85 and above,Other Citizen,0.1
Kelantan,2022,2022-01-01,85 and above,Other Non-Citizen,0.1
Melaka,2017,2017-01-01,0-4,Bumi Malay,55
Melaka,2017,2017-01-01,0-4,Bumi Other,1.2
Melaka,2017,2017-01-01,0-4,Chinese,10.9
Melaka,2017,2017-01-01,0-4,Indian,3.2
Melaka,2017,2017-01-01,0-4,Other Citizen,0.6
Melaka,2017,2017-01-01,0-4,Other Non-Citizen,0.9
Melaka,2017,2017-01-01,15-19,Bumi Malay,51.6
Melaka,2017,2017-01-01,15-19,Bumi Other,1.1
Melaka,2017,2017-01-01,15-19,Chinese,16.3
Melaka,2017,2017-01-01,15-19,Indian,4.2
Melaka,2017,2017-01-01,15-19,Other Citizen,0.7
Melaka,2017,2017-01-01,15-19,Other Non-Citizen,3.7
Melaka,2017,2017-01-01,20-24,Bumi Malay,64.2
Melaka,2017,2017-01-01,20-24,Bumi Other,1.1
Melaka,2017,2017-01-01,20-24,Chinese,19.5
Melaka,2017,2017-01-01,20-24,Indian,4.7
Melaka,2017,2017-01-01,20-24,Other Citizen,0.3
Melaka,2017,2017-01-01,20-24,Other Non-Citizen,11.4
Melaka,2017,2017-01-01,25-29,Bumi Malay,58.9
Melaka,2017,2017-01-01,25-29,Bumi Other,1.3
Melaka,2017,2017-01-01,25-29,Chinese,17.9
Melaka,2017,2017-01-01,25-29,Indian,5.1
Melaka,2017,2017-01-01,25-29,Other Citizen,0.3
Melaka,2017,2017-01-01,25-29,Other Non-Citizen,11.5
Melaka,2017,2017-01-01,30-34,Bumi Malay,46
Melaka,2017,2017-01-01,30-34,Bumi Other,1.8
Melaka,2017,2017-01-01,30-34,Chinese,15.2
Melaka,2017,2017-01-01,30-34,Indian,4.1
Melaka,2017,2017-01-01,30-34,Other Citizen,0.2
Melaka,2017,2017-01-01,30-34,Other Non-Citizen,6.4
Melaka,2017,2017-01-01,35-39,Bumi Malay,35.7
Melaka,2017,2017-01-01,35-39,Bumi Other,1.2
Melaka,2017,2017-01-01,35-39,Chinese,13.2
Melaka,2017,2017-01-01,35-39,Indian,3.6
Melaka,2017,2017-01-01,35-39,Other Citizen,0.1
Melaka,2017,2017-01-01,35-39,Other Non-Citizen,4.3
Melaka,2017,2017-01-01,40-44,Bumi Malay,28.8
Melaka,2017,2017-01-01,40-44,Bumi Other,0.9
Melaka,2017,2017-01-01,40-44,Chinese,12.6
Melaka,2017,2017-01-01,40-44,Indian,3
Melaka,2017,2017-01-01,40-44,Other Citizen,0.1
Melaka,2017,2017-01-01,40-44,Other Non-Citizen,2.7
Melaka,2017,2017-01-01,45-49,Bumi Malay,30.2
Melaka,2017,2017-01-01,45-49,Bumi Other,0.6
Melaka,2017,2017-01-01,45-49,Chinese,13.7
Melaka,2017,2017-01-01,45-49,Indian,3.1
Melaka,2017,2017-01-01,45-49,Other Citizen,0.1
Melaka,2017,2017-01-01,45-49,Other Non-Citizen,1.6
Melaka,2017,2017-01-01,50-54,Bumi Malay,29
Melaka,2017,2017-01-01,50-54,Bumi Other,0.4
Melaka,2017,2017-01-01,50-54,Chinese,15.5
Melaka,2017,2017-01-01,50-54,Indian,2.9
Melaka,2017,2017-01-01,50-54,Other Citizen,0.1
Melaka,2017,2017-01-01,50-54,Other Non-Citizen,1.3
Melaka,2017,2017-01-01,55-59,Bumi Malay,24.6
Melaka,2017,2017-01-01,55-59,Bumi Other,0.3
Melaka,2017,2017-01-01,55-59,Chinese,14.7
Melaka,2017,2017-01-01,55-59,Indian,3
Melaka,2017,2017-01-01,55-59,Other Citizen,0.1
Melaka,2017,2017-01-01,55-59,Other Non-Citizen,1
Melaka,2017,2017-01-01,60-64,Bumi Malay,19.2
Melaka,2017,2017-01-01,60-64,Bumi Other,0.2
Melaka,2017,2017-01-01,60-64,Chinese,12.2
Melaka,2017,2017-01-01,60-64,Indian,2.3
Melaka,2017,2017-01-01,60-64,Other Citizen,0.1
Melaka,2017,2017-01-01,60-64,Other Non-Citizen,0.7
Melaka,2017,2017-01-01,65-69,Bumi Malay,15.2
Melaka,2017,2017-01-01,65-69,Bumi Other,0.2
Melaka,2017,2017-01-01,65-69,Chinese,10.6
Melaka,2017,2017-01-01,65-69,Indian,1.6
Melaka,2017,2017-01-01,65-69,Other Citizen,0.1
Melaka,2017,2017-01-01,65-69,Other Non-Citizen,0.4
Melaka,2017,2017-01-01,70-74,Bumi Malay,9.8
Melaka,2017,2017-01-01,70-74,Bumi Other,0.1
Melaka,2017,2017-01-01,70-74,Chinese,7.5
Melaka,2017,2017-01-01,70-74,Indian,1
Melaka,2017,2017-01-01,70-74,Other Citizen,0.1
Melaka,2017,2017-01-01,70-74,Other Non-Citizen,0.2
Melaka,2017,2017-01-01,75-79,Bumi Malay,6.2
Melaka,2017,2017-01-01,75-79,Bumi Other,0
Melaka,2017,2017-01-01,75-79,Chinese,5.1
Melaka,2017,2017-01-01,75-79,Indian,0.6
Melaka,2017,2017-01-01,75-79,Other Citizen,0
Melaka,2017,2017-01-01,75-79,Other Non-Citizen,0.2
Melaka,2017,2017-01-01,80-84,Bumi Malay,3
Melaka,2017,2017-01-01,80-84,Bumi Other,0
Melaka,2017,2017-01-01,80-84,Chinese,2.9
Melaka,2017,2017-01-01,80-84,Indian,0.3
Melaka,2017,2017-01-01,80-84,Other Citizen,0
Melaka,2017,2017-01-01,80-84,Other Non-Citizen,0.2
Melaka,2017,2017-01-01,85 and above,Bumi Malay,3
Melaka,2017,2017-01-01,85 and above,Bumi Other,0.1
Melaka,2017,2017-01-01,85 and above,Chinese,1.8
Melaka,2017,2017-01-01,85 and above,Indian,0.4
Melaka,2017,2017-01-01,85 and above,Other Citizen,0
Melaka,2017,2017-01-01,85 and above,Other Non-Citizen,0.2
Melaka,2018,2018-01-01,0-4,Bumi Malay,55.7
Melaka,2018,2018-01-01,0-4,Bumi Other,1.5
Melaka,2018,2018-01-01,0-4,Chinese,10.3
Melaka,2018,2018-01-01,0-4,Indian,3
Melaka,2018,2018-01-01,0-4,Other Citizen,0.6
Melaka,2018,2018-01-01,0-4,Other Non-Citizen,0.9
Melaka,2018,2018-01-01,15-19,Bumi Malay,51
Melaka,2018,2018-01-01,15-19,Bumi Other,1.3
Melaka,2018,2018-01-01,15-19,Chinese,16.1
Melaka,2018,2018-01-01,15-19,Indian,4.2
Melaka,2018,2018-01-01,15-19,Other Citizen,0.7
Melaka,2018,2018-01-01,15-19,Other Non-Citizen,3.7
Melaka,2018,2018-01-01,20-24,Bumi Malay,61
Melaka,2018,2018-01-01,20-24,Bumi Other,1
Melaka,2018,2018-01-01,20-24,Chinese,18.8
Melaka,2018,2018-01-01,20-24,Indian,4.5
Melaka,2018,2018-01-01,20-24,Other Citizen,0.5
Melaka,2018,2018-01-01,20-24,Other Non-Citizen,11.4
Melaka,2018,2018-01-01,25-29,Bumi Malay,62.5
Melaka,2018,2018-01-01,25-29,Bumi Other,1.2
Melaka,2018,2018-01-01,25-29,Chinese,19
Melaka,2018,2018-01-01,25-29,Indian,5.1
Melaka,2018,2018-01-01,25-29,Other Citizen,0.3
Melaka,2018,2018-01-01,25-29,Other Non-Citizen,11.5
Melaka,2018,2018-01-01,30-34,Bumi Malay,47
Melaka,2018,2018-01-01,30-34,Bumi Other,2
Melaka,2018,2018-01-01,30-34,Chinese,15.4
Melaka,2018,2018-01-01,30-34,Indian,4.3
Melaka,2018,2018-01-01,30-34,Other Citizen,0.3
Melaka,2018,2018-01-01,30-34,Other Non-Citizen,6.4
Melaka,2018,2018-01-01,35-39,Bumi Malay,37.9
Melaka,2018,2018-01-01,35-39,Bumi Other,1.2
Melaka,2018,2018-01-01,35-39,Chinese,13.7
Melaka,2018,2018-01-01,35-39,Indian,3.6
Melaka,2018,2018-01-01,35-39,Other Citizen,0.2
Melaka,2018,2018-01-01,35-39,Other Non-Citizen,4.2
Melaka,2018,2018-01-01,40-44,Bumi Malay,29
Melaka,2018,2018-01-01,40-44,Bumi Other,0.9
Melaka,2018,2018-01-01,40-44,Chinese,12.4
Melaka,2018,2018-01-01,40-44,Indian,3.1
Melaka,2018,2018-01-01,40-44,Other Citizen,0.1
Melaka,2018,2018-01-01,40-44,Other Non-Citizen,2.7
Melaka,2018,2018-01-01,45-49,Bumi Malay,29.6
Melaka,2018,2018-01-01,45-49,Bumi Other,0.7
Melaka,2018,2018-01-01,45-49,Chinese,13.4
Melaka,2018,2018-01-01,45-49,Indian,3
Melaka,2018,2018-01-01,45-49,Other Citizen,0.1
Melaka,2018,2018-01-01,45-49,Other Non-Citizen,1.6
Melaka,2018,2018-01-01,50-54,Bumi Malay,29.6
Melaka,2018,2018-01-01,50-54,Bumi Other,0.4
Melaka,2018,2018-01-01,50-54,Chinese,15.1
Melaka,2018,2018-01-01,50-54,Indian,3
Melaka,2018,2018-01-01,50-54,Other Citizen,0.1
Melaka,2018,2018-01-01,50-54,Other Non-Citizen,1.3
Melaka,2018,2018-01-01,55-59,Bumi Malay,25.2
Melaka,2018,2018-01-01,55-59,Bumi Other,0.3
Melaka,2018,2018-01-01,55-59,Chinese,15.1
Melaka,2018,2018-01-01,55-59,Indian,2.9
Melaka,2018,2018-01-01,55-59,Other Citizen,0.1
Melaka,2018,2018-01-01,55-59,Other Non-Citizen,1.1
Melaka,2018,2018-01-01,60-64,Bumi Malay,20
Melaka,2018,2018-01-01,60-64,Bumi Other,0.2
Melaka,2018,2018-01-01,60-64,Chinese,12.3
Melaka,2018,2018-01-01,60-64,Indian,2.5
Melaka,2018,2018-01-01,60-64,Other Citizen,0.1
Melaka,2018,2018-01-01,60-64,Other Non-Citizen,0.7
Melaka,2018,2018-01-01,65-69,Bumi Malay,15.4
Melaka,2018,2018-01-01,65-69,Bumi Other,0.2
Melaka,2018,2018-01-01,65-69,Chinese,10.7
Melaka,2018,2018-01-01,65-69,Indian,1.6
Melaka,2018,2018-01-01,65-69,Other Citizen,0.1
Melaka,2018,2018-01-01,65-69,Other Non-Citizen,0.4
Melaka,2018,2018-01-01,70-74,Bumi Malay,10.8
Melaka,2018,2018-01-01,70-74,Bumi Other,0.2
Melaka,2018,2018-01-01,70-74,Chinese,8.2
Melaka,2018,2018-01-01,70-74,Indian,1.2
Melaka,2018,2018-01-01,70-74,Other Citizen,0.1
Melaka,2018,2018-01-01,70-74,Other Non-Citizen,0.2
Melaka,2018,2018-01-01,75-79,Bumi Malay,6.3
Melaka,2018,2018-01-01,75-79,Bumi Other,0
Melaka,2018,2018-01-01,75-79,Chinese,5.1
Melaka,2018,2018-01-01,75-79,Indian,0.6
Melaka,2018,2018-01-01,75-79,Other Citizen,0
Melaka,2018,2018-01-01,75-79,Other Non-Citizen,0.2
Melaka,2018,2018-01-01,80-84,Bumi Malay,3.3
Melaka,2018,2018-01-01,80-84,Bumi Other,0
Melaka,2018,2018-01-01,80-84,Chinese,3.2
Melaka,2018,2018-01-01,80-84,Indian,0.4
Melaka,2018,2018-01-01,80-84,Other Citizen,0
Melaka,2018,2018-01-01,80-84,Other Non-Citizen,0.2
Melaka,2018,2018-01-01,85 and above,Bumi Malay,3.1
Melaka,2018,2018-01-01,85 and above,Bumi Other,0.2
Melaka,2018,2018-01-01,85 and above,Chinese,1.9
Melaka,2018,2018-01-01,85 and above,Indian,0.4
Melaka,2018,2018-01-01,85 and above,Other Citizen,0
Melaka,2018,2018-01-01,85 and above,Other Non-Citizen,0.2
Melaka,2019,2019-01-01,0-4,Bumi Malay,56.2
Melaka,2019,2019-01-01,0-4,Bumi Other,1.7
Melaka,2019,2019-01-01,0-4,Chinese,9.8
Melaka,2019,2019-01-01,0-4,Indian,2.9
Melaka,2019,2019-01-01,0-4,Other Citizen,0.6
Melaka,2019,2019-01-01,0-4,Other Non-Citizen,0.9
Melaka,2019,2019-01-01,15-19,Bumi Malay,50.6
Melaka,2019,2019-01-01,15-19,Bumi Other,1.5
Melaka,2019,2019-01-01,15-19,Chinese,15.8
Melaka,2019,2019-01-01,15-19,Indian,4.1
Melaka,2019,2019-01-01,15-19,Other Citizen,0.7
Melaka,2019,2019-01-01,15-19,Other Non-Citizen,3.5
Melaka,2019,2019-01-01,20-24,Bumi Malay,58
Melaka,2019,2019-01-01,20-24,Bumi Other,0.9
Melaka,2019,2019-01-01,20-24,Chinese,17.9
Melaka,2019,2019-01-01,20-24,Indian,4.4
Melaka,2019,2019-01-01,20-24,Other Citizen,0.8
Melaka,2019,2019-01-01,20-24,Other Non-Citizen,10.6
Melaka,2019,2019-01-01,25-29,Bumi Malay,65.1
Melaka,2019,2019-01-01,25-29,Bumi Other,1.1
Melaka,2019,2019-01-01,25-29,Chinese,19.9
Melaka,2019,2019-01-01,25-29,Indian,5
Melaka,2019,2019-01-01,25-29,Other Citizen,0.4
Melaka,2019,2019-01-01,25-29,Other Non-Citizen,10.8
Melaka,2019,2019-01-01,30-34,Bumi Malay,48.3
Melaka,2019,2019-01-01,30-34,Bumi Other,2.1
Melaka,2019,2019-01-01,30-34,Chinese,15.6
Melaka,2019,2019-01-01,30-34,Indian,4.6
Melaka,2019,2019-01-01,30-34,Other Citizen,0.3
Melaka,2019,2019-01-01,30-34,Other Non-Citizen,6
Melaka,2019,2019-01-01,35-39,Bumi Malay,40
Melaka,2019,2019-01-01,35-39,Bumi Other,1.3
Melaka,2019,2019-01-01,35-39,Chinese,14.3
Melaka,2019,2019-01-01,35-39,Indian,3.6
Melaka,2019,2019-01-01,35-39,Other Citizen,0.3
Melaka,2019,2019-01-01,35-39,Other Non-Citizen,3.9
Melaka,2019,2019-01-01,40-44,Bumi Malay,29.8
Melaka,2019,2019-01-01,40-44,Bumi Other,0.9
Melaka,2019,2019-01-01,40-44,Chinese,12.3
Melaka,2019,2019-01-01,40-44,Indian,3.3
Melaka,2019,2019-01-01,40-44,Other Citizen,0.1
Melaka,2019,2019-01-01,40-44,Other Non-Citizen,2.5
Melaka,2019,2019-01-01,45-49,Bumi Malay,28.8
Melaka,2019,2019-01-01,45-49,Bumi Other,0.9
Melaka,2019,2019-01-01,45-49,Chinese,13.1
Melaka,2019,2019-01-01,45-49,Indian,2.9
Melaka,2019,2019-01-01,45-49,Other Citizen,0.1
Melaka,2019,2019-01-01,45-49,Other Non-Citizen,1.5
Melaka,2019,2019-01-01,50-54,Bumi Malay,29.9
Melaka,2019,2019-01-01,50-54,Bumi Other,0.4
Melaka,2019,2019-01-01,50-54,Chinese,14.7
Melaka,2019,2019-01-01,50-54,Indian,3.1
Melaka,2019,2019-01-01,50-54,Other Citizen,0.1
Melaka,2019,2019-01-01,50-54,Other Non-Citizen,1.2
Melaka,2019,2019-01-01,55-59,Bumi Malay,25.9
Melaka,2019,2019-01-01,55-59,Bumi Other,0.3
Melaka,2019,2019-01-01,55-59,Chinese,15.4
Melaka,2019,2019-01-01,55-59,Indian,2.9
Melaka,2019,2019-01-01,55-59,Other Citizen,0.1
Melaka,2019,2019-01-01,55-59,Other Non-Citizen,1
Melaka,2019,2019-01-01,60-64,Bumi Malay,21
Melaka,2019,2019-01-01,60-64,Bumi Other,0.2
Melaka,2019,2019-01-01,60-64,Chinese,12.6
Melaka,2019,2019-01-01,60-64,Indian,2.6
Melaka,2019,2019-01-01,60-64,Other Citizen,0.1
Melaka,2019,2019-01-01,60-64,Other Non-Citizen,0.6
Melaka,2019,2019-01-01,65-69,Bumi Malay,15.7
Melaka,2019,2019-01-01,65-69,Bumi Other,0.2
Melaka,2019,2019-01-01,65-69,Chinese,10.8
Melaka,2019,2019-01-01,65-69,Indian,1.7
Melaka,2019,2019-01-01,65-69,Other Citizen,0.1
Melaka,2019,2019-01-01,65-69,Other Non-Citizen,0.4
Melaka,2019,2019-01-01,70-74,Bumi Malay,11.7
Melaka,2019,2019-01-01,70-74,Bumi Other,0.2
Melaka,2019,2019-01-01,70-74,Chinese,8.7
Melaka,2019,2019-01-01,70-74,Indian,1.2
Melaka,2019,2019-01-01,70-74,Other Citizen,0.1
Melaka,2019,2019-01-01,70-74,Other Non-Citizen,0.2
Melaka,2019,2019-01-01,75-79,Bumi Malay,6.4
Melaka,2019,2019-01-01,75-79,Bumi Other,0
Melaka,2019,2019-01-01,75-79,Chinese,5.2
Melaka,2019,2019-01-01,75-79,Indian,0.6
Melaka,2019,2019-01-01,75-79,Other Citizen,0
Melaka,2019,2019-01-01,75-79,Other Non-Citizen,0.2
Melaka,2019,2019-01-01,80-84,Bumi Malay,3.6
Melaka,2019,2019-01-01,80-84,Bumi Other,0
Melaka,2019,2019-01-01,80-84,Chinese,3.4
Melaka,2019,2019-01-01,80-84,Indian,0.4
Melaka,2019,2019-01-01,80-84,Other Citizen,0
Melaka,2019,2019-01-01,80-84,Other Non-Citizen,0.1
Melaka,2019,2019-01-01,85 and above,Bumi Malay,3.2
Melaka,2019,2019-01-01,85 and above,Bumi Other,0.2
Melaka,2019,2019-01-01,85 and above,Chinese,2
Melaka,2019,2019-01-01,85 and above,Indian,0.4
Melaka,2019,2019-01-01,85 and above,Other Citizen,0
Melaka,2019,2019-01-01,85 and above,Other Non-Citizen,0.2
Melaka,2020,2020-01-01,0-4,Bumi Malay,62.9
Melaka,2020,2020-01-01,0-4,Bumi Other,1.1
Melaka,2020,2020-01-01,0-4,Chinese,14.7
Melaka,2020,2020-01-01,0-4,Indian,3.8
Melaka,2020,2020-01-01,0-4,Other Citizen,0.3
Melaka,2020,2020-01-01,0-4,Other Non-Citizen,0.3
Melaka,2020,2020-01-01,15-19,Bumi Malay,77.1
Melaka,2020,2020-01-01,15-19,Bumi Other,0.9
Melaka,2020,2020-01-01,15-19,Chinese,17.2
Melaka,2020,2020-01-01,15-19,Indian,6.5
Melaka,2020,2020-01-01,15-19,Other Citizen,0.4
Melaka,2020,2020-01-01,15-19,Other Non-Citizen,0.6
Melaka,2020,2020-01-01,20-24,Bumi Malay,65.5
Melaka,2020,2020-01-01,20-24,Bumi Other,1.3
Melaka,2020,2020-01-01,20-24,Chinese,13.3
Melaka,2020,2020-01-01,20-24,Indian,4.5
Melaka,2020,2020-01-01,20-24,Other Citizen,0.5
Melaka,2020,2020-01-01,20-24,Other Non-Citizen,6.2
Melaka,2020,2020-01-01,25-29,Bumi Malay,53.3
Melaka,2020,2020-01-01,25-29,Bumi Other,1.3
Melaka,2020,2020-01-01,25-29,Chinese,14.3
Melaka,2020,2020-01-01,25-29,Indian,4.3
Melaka,2020,2020-01-01,25-29,Other Citizen,0.6
Melaka,2020,2020-01-01,25-29,Other Non-Citizen,10.6
Melaka,2020,2020-01-01,30-34,Bumi Malay,48.4
Melaka,2020,2020-01-01,30-34,Bumi Other,1.1
Melaka,2020,2020-01-01,30-34,Chinese,14.1
Melaka,2020,2020-01-01,30-34,Indian,3.7
Melaka,2020,2020-01-01,30-34,Other Citizen,0.6
Melaka,2020,2020-01-01,30-34,Other Non-Citizen,33.9
Melaka,2020,2020-01-01,35-39,Bumi Malay,47.3
Melaka,2020,2020-01-01,35-39,Bumi Other,1
Melaka,2020,2020-01-01,35-39,Chinese,13.8
Melaka,2020,2020-01-01,35-39,Indian,3.6
Melaka,2020,2020-01-01,35-39,Other Citizen,0.5
Melaka,2020,2020-01-01,35-39,Other Non-Citizen,8.1
Melaka,2020,2020-01-01,40-44,Bumi Malay,52.6
Melaka,2020,2020-01-01,40-44,Bumi Other,0.6
Melaka,2020,2020-01-01,40-44,Chinese,19.1
Melaka,2020,2020-01-01,40-44,Indian,5.4
Melaka,2020,2020-01-01,40-44,Other Citizen,0.4
Melaka,2020,2020-01-01,40-44,Other Non-Citizen,5.4
Melaka,2020,2020-01-01,45-49,Bumi Malay,28.1
Melaka,2020,2020-01-01,45-49,Bumi Other,0.4
Melaka,2020,2020-01-01,45-49,Chinese,12
Melaka,2020,2020-01-01,45-49,Indian,2.8
Melaka,2020,2020-01-01,45-49,Other Citizen,0.3
Melaka,2020,2020-01-01,45-49,Other Non-Citizen,2.5
Melaka,2020,2020-01-01,50-54,Bumi Malay,25.5
Melaka,2020,2020-01-01,50-54,Bumi Other,0.3
Melaka,2020,2020-01-01,50-54,Chinese,11.3
Melaka,2020,2020-01-01,50-54,Indian,2.4
Melaka,2020,2020-01-01,50-54,Other Citizen,0.3
Melaka,2020,2020-01-01,50-54,Other Non-Citizen,1
Melaka,2020,2020-01-01,55-59,Bumi Malay,25.7
Melaka,2020,2020-01-01,55-59,Bumi Other,0.2
Melaka,2020,2020-01-01,55-59,Chinese,12.9
Melaka,2020,2020-01-01,55-59,Indian,2.6
Melaka,2020,2020-01-01,55-59,Other Citizen,0.3
Melaka,2020,2020-01-01,55-59,Other Non-Citizen,0.8
Melaka,2020,2020-01-01,60-64,Bumi Malay,20.3
Melaka,2020,2020-01-01,60-64,Bumi Other,0.1
Melaka,2020,2020-01-01,60-64,Chinese,10.8
Melaka,2020,2020-01-01,60-64,Indian,2.1
Melaka,2020,2020-01-01,60-64,Other Citizen,0.2
Melaka,2020,2020-01-01,60-64,Other Non-Citizen,0.5
Melaka,2020,2020-01-01,65-69,Bumi Malay,15.5
Melaka,2020,2020-01-01,65-69,Bumi Other,0.1
Melaka,2020,2020-01-01,65-69,Chinese,9.6
Melaka,2020,2020-01-01,65-69,Indian,1.8
Melaka,2020,2020-01-01,65-69,Other Citizen,0.1
Melaka,2020,2020-01-01,65-69,Other Non-Citizen,0.3
Melaka,2020,2020-01-01,70-74,Bumi Malay,9.3
Melaka,2020,2020-01-01,70-74,Bumi Other,0.1
Melaka,2020,2020-01-01,70-74,Chinese,6.8
Melaka,2020,2020-01-01,70-74,Indian,1
Melaka,2020,2020-01-01,70-74,Other Citizen,0.1
Melaka,2020,2020-01-01,70-74,Other Non-Citizen,0.2
Melaka,2020,2020-01-01,75-79,Bumi Malay,4.6
Melaka,2020,2020-01-01,75-79,Bumi Other,0
Melaka,2020,2020-01-01,75-79,Chinese,3.9
Melaka,2020,2020-01-01,75-79,Indian,0.4
Melaka,2020,2020-01-01,75-79,Other Citizen,0.1
Melaka,2020,2020-01-01,75-79,Other Non-Citizen,0.1
Melaka,2020,2020-01-01,80-84,Bumi Malay,2.8
Melaka,2020,2020-01-01,80-84,Bumi Other,0
Melaka,2020,2020-01-01,80-84,Chinese,2.7
Melaka,2020,2020-01-01,80-84,Indian,0.3
Melaka,2020,2020-01-01,80-84,Other Citizen,0
Melaka,2020,2020-01-01,80-84,Other Non-Citizen,0.1
Melaka,2020,2020-01-01,85 and above,Bumi Malay,1.5
Melaka,2020,2020-01-01,85 and above,Bumi Other,0
Melaka,2020,2020-01-01,85 and above,Chinese,1.6
Melaka,2020,2020-01-01,85 and above,Indian,0.2
Melaka,2020,2020-01-01,85 and above,Other Citizen,0
Melaka,2020,2020-01-01,85 and above,Other Non-Citizen,0
Melaka,2021,2021-01-01,0-4,Bumi Malay,60.6
Melaka,2021,2021-01-01,0-4,Bumi Other,1
Melaka,2021,2021-01-01,0-4,Chinese,13
Melaka,2021,2021-01-01,0-4,Indian,3.5
Melaka,2021,2021-01-01,0-4,Other Citizen,0.3
Melaka,2021,2021-01-01,0-4,Other Non-Citizen,0.3
Melaka,2021,2021-01-01,15-19,Bumi Malay,71.3
Melaka,2021,2021-01-01,15-19,Bumi Other,0.5
Melaka,2021,2021-01-01,15-19,Chinese,17.7
Melaka,2021,2021-01-01,15-19,Indian,6.2
Melaka,2021,2021-01-01,15-19,Other Citizen,0.3
Melaka,2021,2021-01-01,15-19,Other Non-Citizen,0.6
Melaka,2021,2021-01-01,20-24,Bumi Malay,68.8
Melaka,2021,2021-01-01,20-24,Bumi Other,1
Melaka,2021,2021-01-01,20-24,Chinese,12.9
Melaka,2021,2021-01-01,20-24,Indian,4.5
Melaka,2021,2021-01-01,20-24,Other Citizen,0.5
Melaka,2021,2021-01-01,20-24,Other Non-Citizen,6.1
Melaka,2021,2021-01-01,25-29,Bumi Malay,56.4
Melaka,2021,2021-01-01,25-29,Bumi Other,1.2
Melaka,2021,2021-01-01,25-29,Chinese,14.4
Melaka,2021,2021-01-01,25-29,Indian,4.5
Melaka,2021,2021-01-01,25-29,Other Citizen,0.5
Melaka,2021,2021-01-01,25-29,Other Non-Citizen,10.3
Melaka,2021,2021-01-01,30-34,Bumi Malay,48.3
Melaka,2021,2021-01-01,30-34,Bumi Other,1
Melaka,2021,2021-01-01,30-34,Chinese,14.4
Melaka,2021,2021-01-01,30-34,Indian,3.7
Melaka,2021,2021-01-01,30-34,Other Citizen,0.6
Melaka,2021,2021-01-01,30-34,Other Non-Citizen,33.1
Melaka,2021,2021-01-01,35-39,Bumi Malay,48.7
Melaka,2021,2021-01-01,35-39,Bumi Other,1
Melaka,2021,2021-01-01,35-39,Chinese,13.7
Melaka,2021,2021-01-01,35-39,Indian,3.7
Melaka,2021,2021-01-01,35-39,Other Citizen,0.5
